_id,link,name,date,liked,review,isDead
66612c617ec0f3f0566534b6,https://mangakakalot.com/chapter/jw924124/chapter_4.2,The_second_life_cheat_reincarnation_mage_if_the_strongest_reincarnated_after_1000_years_life_would_be_too_easy,2024-06-05T22:00:00.000Z,false,0,false
66612c617ec0f3f05665357e,https://mangakakalot.com/chapter/iw919318/chapter_9.2,The_sorcerer_king_of_destruction_and_the_golem_of_the_barbarian_queen,2024-06-05T22:00:00.000Z,false,0,false
66612c617ec0f3f0566534b7,https://chapmanganato.com/manga-qt994076/chapter-6.1,The_strange_dragon_and_the_former_choreman_of_the_heroes_party_relaxing_slow_life_on_the_new_continent,2024-06-05T22:00:00.000Z,false,0,false
66612c617ec0f3f0566534b8,https://readmanganato.com/manga-gc983959/chapter-38,The_strongest_cheat_player,2024-06-05T22:00:00.000Z,false,0,false
66612c617ec0f3f05665351d,https://reaperscans.fr/serie/the-strongest-unemployed-hero/chapitre-12/,The_strongest_unemployed_hero,2024-06-05T22:00:00.000Z,false,0,false
66612c617ec0f3f05665351e,https://asuratoon.com/2351697271-the-terminally-ill-young-master-of-the-baek-clan-chapter-14/,The_terminally_ill_young_master_of_the_baek_clan,2024-06-05T22:00:00.000Z,false,0,false
66612c617ec0f3f0566534b9,https://readmanganato.com/manga-jr986552/chapter-47.1,The_unfavorable_job_appraiser_is_actually_the_strongest,2024-06-05T22:00:00.000Z,false,0,false
66612c617ec0f3f0566534ba,https://readmanganato.com/manga-fk983193/chapter-12.1,The_unsuccessful_yet_academically_unparalleled_sage_a_cheating_s_rank_sorcerer_s_post_rebirth_adventurer_log,2024-06-05T22:00:00.000Z,false,0,false
66612c617ec0f3f05665351f,https://unwantedundeadadventurer.com/manga/the-unwanted-undead-adventurer-chapter-59/,The_unwanted_undead_adventurer,2024-06-05T22:00:00.000Z,false,0,false
66612c617ec0f3f056653520,https://mangasushi.org/manga/the-white-mage-who-was-banished-from-the-heros-party-is-picked-up-by-an-s-rank-adventurer-this-white-mage-is-too-out-of-the-ordinary/chapter-30-3/,The_white_mage_who_was_banished_from_the_heros_party_is_picked_up_by_an_s_rank_adventurer_this_white_mage_is_too_out_of_the_ordinary,2024-06-05T22:00:00.000Z,false,0,false
66612c617ec0f3f0566534bb,https://www.asurascans.com/the-world-after-the-end-chapter-81/,The_world_after_the_end,2024-06-05T22:00:00.000Z,false,0,false
66612c617ec0f3f0566534bc,https://readmanganato.com/manga-fa982435/chapter-20,"The_world_is_full_of_monsters_now,_therefor_i_want_to_live_as_i_wish",2024-06-05T22:00:00.000Z,false,0,false
